"I am new to all this(internet hookups, gay hookups) and i'm shy, we will see what happens. Patiently waiting for someone to feel right. Didn't think it would take this long.Is it that hard to find someone who doesn't seem intimidating or sleazy?im str8 acting, not out.so DISCRETION IS A MUST.looking for someone who isReal, gentle, honest, clean, discreet, & easy chubby, hairy, small cock, all okay!Chittenden county preferred..Others with little experience preferred, but not a must.5.5cut, d/d free.hairy and slightly chubby, cub typemessage me and please INCLUDE PIC(s) and where youre located, what you have in mind, etc... maybe something will work out??    horny and curious cub here","I am new to all this(internet hookups, gay hookups) and i'm shy, we will see what happens. Patiently waiting for someone to feel right. Didn't think it would take this long.Is it that hard to find someone who doesn't seem intimidating or sleazy?im str8 acting, not out.so DISCRETION IS A MUST.looking for someone who isReal, gentle, honest, clean, discreet, & easy chubby, hairy, small cock, all okay!Chittenden county preferred..Others with little experience preferred, but not a must.5.5cut, d/d free.hairy and slightly chubby, cub typemessage me and please INCLUDE PIC(s) and where youre located, what you have in mind, etc... maybe something will work out??    ",horny and curious cub here,https://vermont.craigslist.org/m4m/d/horny-and-curious-cub-here/6396870697.html,vermont,"Chittenden,County",11/22/2017 11:11,,,,35:21.0,CL1,77,1
looking for men younger then me to massage .. you will enjoy for sure.. get at me hung horny 24/7  have some nice oils.. for you to enjoy stats pic for me to e-mail back..    grand summitt hotel massage,looking for men younger then me to massage .. you will enjoy for sure.. get at me hung horny 24/7  have some nice oils.. for you to enjoy stats pic for me to e-mail back..    ,grand summitt hotel massage,https://vermont.craigslist.org/m4m/d/grand-summitt-hotel-massage/6420338832.html,vermont,killiknton,12/10/2017 16:56,,,,35:26.3,CL1,79,1
"I love to suck cock a lot and will suck on it until you say stop, swallow every drop. Lick and suck on your balls. Rim your nice clean ass. I like to get fucked nice and slow and easy. Very discrete neat and clean and dd free.    I want to suck on your cock, lick & suck your balls and rim you.","I love to suck cock a lot and will suck on it until you say stop, swallow every drop. Lick and suck on your balls. Rim your nice clean ass. I like to get fucked nice and slow and easy. Very discrete neat and clean and dd free.    ","I want to suck on your cock, lick & suck your balls and rim you.",https://vermont.craigslist.org/m4m/d/want-to-suck-on-your-cock/6420198868.html,vermont,"Central,Vermont",12/10/2017 15:01,,,,35:31.6,CL1,81,1
"Gl guy here 53 young looking for a good guy that can last. or have multiple.me I'm cut and shaved Luv to suk you hard then climb aboard!! Too completion safe clean and discreet prefer big and thick!! Mmmm love that!!! let me know if interested. Unable to host. plz be 7"" or bigger lets get started! !    can you last in this? - m4mm","Gl guy here 53 young looking for a good guy that can last. or have multiple.me I'm cut and shaved Luv to suk you hard then climb aboard!! Too completion safe clean and discreet prefer big and thick!! Mmmm love that!!! let me know if interested. Unable to host. plz be 7"" or bigger lets get started! !    ",can you last in this? - m4mm,https://vermont.craigslist.org/m4m/d/can-you-last-in-this-m4mm-m4mm/6403885858.html,vermont,"near,Montpellier",11/28/2017 9:41,,,,35:37.0,CL1,83,1
"HEY DUDES! ANY GUYS NEED HEAD? DEEP THROAT! TELL ME YOUR NEEDS! SWALLOW ALL! TWO THREE SIX,SIX SEVEN SIX FIVE. GOT IT? HOST ANYTIME! TXT OR DIALNEED TO BE NAILED ROUGH!! NEED A TOUGH VETERAN PLEASE?GUY TRYING TO CALL WITH RESTRICTED  NUMBER! TEXT ME OR LEAVE MESSAGE! WANT TO HAVE YOU! LOOKING FOR BIG DONORS! CHOKE ME WITH JUICE! MERRY X-MAS ALL!    ANY GUYS NEED GOOD HEAD?","HEY DUDES! ANY GUYS NEED HEAD? DEEP THROAT! TELL ME YOUR NEEDS! SWALLOW ALL! TWO THREE SIX,SIX SEVEN SIX FIVE. GOT IT? HOST ANYTIME! TXT OR DIALNEED TO BE NAILED ROUGH!! NEED A TOUGH VETERAN PLEASE?GUY TRYING TO CALL WITH RESTRICTED  NUMBER! TEXT ME OR LEAVE MESSAGE! WANT TO HAVE YOU! LOOKING FOR BIG DONORS! CHOKE ME WITH JUICE! MERRY X-MAS ALL!    ",ANY GUYS NEED GOOD HEAD?,https://vermont.craigslist.org/m4m/d/any-guys-need-good-head/6406636260.html,vermont,"MAIN,ST,VERGENNES",11/30/2017 9:02,,,,35:42.4,CL1,85,1
Looking to suck off a str8 guy. Deep throat your cock and swallow your load. Masculine discreet guy here.    Shoot your load down my throat,Looking to suck off a str8 guy. Deep throat your cock and swallow your load. Masculine discreet guy here.    ,Shoot your load down my throat,https://vermont.craigslist.org/m4m/d/shoot-your-load-down-my-throat/6419361567.html,vermont,Burlington,12/9/2017 18:57,,,,35:47.7,CL1,87,1
I'm home alone and looking for some fun come find me if you want to or ask my address    Lake Dunmore Rd,I'm home alone and looking for some fun come find me if you want to or ask my address    ,Lake Dunmore Rd,https://vermont.craigslist.org/m4m/d/lake-dunmore-rd/6419182376.html,vermont,"Brandon,Vermont",12/9/2017 16:19,,,,35:53.0,CL1,89,1
"looking to have a beer or two and relax. we go at whatever pace and venture into whatever idea you have in mind. under 35yo and gl hwp preferred. manorisms don't really matter so just be who you are. fem, redneck, or anything in between.gl 40's here. safe sane and ddf.m4m m4t    straight curious or newbie?","looking to have a beer or two and relax. we go at whatever pace and venture into whatever idea you have in mind. under 35yo and gl hwp preferred. manorisms don't really matter so just be who you are. fem, redneck, or anything in between.gl 40's here. safe sane and ddf.m4m m4t    ",straight curious or newbie?,https://vermont.craigslist.org/m4m/d/straight-curious-or-newbie-m4m/6418897999.html,vermont,"Cambridge,Underhill,Westford,VT,area",12/9/2017 13:04,,,,35:58.3,CL1,91,1
Love trading puctures. Ill share too . Please message meSoft cockHard cock Cum picsCocks in condom Cum in condomKinky stuff Any nationality Any size  Men only Love to see pictures .    I  love to see ur cock in xxx pics and vids,Love trading puctures. Ill share too . Please message meSoft cockHard cock Cum picsCocks in condom Cum in condomKinky stuff Any nationality Any size  Men only Love to see pictures .    ,I  love to see ur cock in xxx pics and vids,https://vermont.craigslist.org/m4m/d/love-to-see-ur-cock-in-xxx/6418810409.html,vermont,"Hillman,michigan",12/9/2017 12:07,,,,36:03.6,CL1,93,1
anyone out there a bedwetter looking for a friend. in my 40s here life long bedwetter wear diapers . would love to find another bedwetter to spend some time and the nights with. bottom here clean ddfree bear chub nice looking    bedwetter,anyone out there a bedwetter looking for a friend. in my 40s here life long bedwetter wear diapers . would love to find another bedwetter to spend some time and the nights with. bottom here clean ddfree bear chub nice looking    ,bedwetter,https://vermont.craigslist.org/m4m/d/bedwetter/6418587645.html,vermont,vt,12/9/2017 9:18,,,,36:12.1,CL1,95,1
"Be single as I am - take care of myself type of guy, looking for safe fun,  looking to chill/hang, take some time, no pressure environment and enjoy m2m company for a bit and play it by ear, relaxed,  me 50ish,  fit clean, nonsmoker, ddf and you must be as well. Please be at least fit HWP,  not into overweight, no offense .  Not worried about your level of experience, younger ok, just be real. If it goes there more of a top. Hope to find a quality fit for ongoing. Send a note with interest, age ht wt stats, we can exchange pics as needed!  Can host, but willing to travel for good fit.  Cheers !    FWB potential - Bud for Fun - Sane/Fit/Clean","Be single as I am - take care of myself type of guy, looking for safe fun,  looking to chill/hang, take some time, no pressure environment and enjoy m2m company for a bit and play it by ear, relaxed,  me 50ish,  fit clean, nonsmoker, ddf and you must be as well. Please be at least fit HWP,  not into overweight, no offense .  Not worried about your level of experience, younger ok, just be real. If it goes there more of a top. Hope to find a quality fit for ongoing. Send a note with interest, age ht wt stats, we can exchange pics as needed!  Can host, but willing to travel for good fit.  Cheers !    ",FWB potential - Bud for Fun - Sane/Fit/Clean,https://vermont.craigslist.org/m4m/d/fwb-potential-bud-for-fun/6413776808.html,vermont,"Lower,NEK,Edge,Wash,Cty,or,Further",12/5/2017 15:11,,,,36:17.4,CL1,97,1
Hi guys looking for a fit guy in the age range of 20-50 i love the muscular look and am looking for a ltr i am 34 a bigger but losing and interested in getting fit and having fun with a guy    Seeking a muscular guy for ltr,Hi guys looking for a fit guy in the age range of 20-50 i love the muscular look and am looking for a ltr i am 34 a bigger but losing and interested in getting fit and having fun with a guy    ,Seeking a muscular guy for ltr,https://vermont.craigslist.org/m4m/d/seeking-muscular-guy-for-ltr/6418391869.html,vermont,Putney,12/9/2017 1:20,,,,36:22.7,CL1,99,1
I'm going to take another shot at this. I'm looking for an older guy who's not into the normal craigslist scene.  Someone not into drugs or countless sex partners.  There must be someone out there looking for the same.  I'm not looking for a boyfriend but it would be amazing to find a partner to enjoy from time to time. This might be a long shot on craigslist but I thought I would try one more time.    36 seeking 55+,I'm going to take another shot at this. I'm looking for an older guy who's not into the normal craigslist scene.  Someone not into drugs or countless sex partners.  There must be someone out there looking for the same.  I'm not looking for a boyfriend but it would be amazing to find a partner to enjoy from time to time. This might be a long shot on craigslist but I thought I would try one more time.    ,36 seeking 55+,https://vermont.craigslist.org/m4m/d/36-seeking-55/6418219017.html,vermont,,12/8/2017 20:54,,,,36:28.1,CL1,101,1
"Just come over for some good mutual oral or more if you want.  Safe play. Condoms and lube available. DDF, you be too.  I am 49, Five-four, 1fifty, 5 and a half  cut hard and ready.  Available after 7-thirty,  till 10 thirty.  I am looking for fun tonight, really looking for a LTR, just tired of hunt, so if you might be interested in a more permanent situation let me know in your email.    Verse for Fun tonight but looking for LTR","Just come over for some good mutual oral or more if you want.  Safe play. Condoms and lube available. DDF, you be too.  I am 49, Five-four, 1fifty, 5 and a half  cut hard and ready.  Available after 7-thirty,  till 10 thirty.  I am looking for fun tonight, really looking for a LTR, just tired of hunt, so if you might be interested in a more permanent situation let me know in your email.    ",Verse for Fun tonight but looking for LTR,https://vermont.craigslist.org/m4m/d/verse-for-fun-tonight-but/6418050848.html,vermont,"Central,VT",12/8/2017 18:09,,,,36:36.4,CL1,103,1
"Yeah, I know It's a shot in the Dark!  I am looking for a guy interested in a LTR!  Lets meet and see if we click.  I am Forty9, 5'four, one hundred and fifty pounds, with a little belly jiggle.  I have imperfections and expect a few from you, lol.  I do enjoy healthy sex!  I consider myself Versatile and very into mutual Oral. I don't really cook much(Microwave is my Best Friend) and not a perfect housekeeper.   I like baseball/Action/Adventure/SciFi/Fantsy books and Movies.  I don't drink a lot, just occasions/holidays/parties.  I don't smoke or do any drugs and prefer not to deal with someone who does.  I don't do 420, but I don't mind if you like a little 420 now and then.  I have my own place and I have a regular income.  I have roommates to help pay expenses. I am kinda a liberal and can hold my own in most conversations.  I have family I care a lot about and they drop in occasionally(they call first) and I have to be a Sitter a few times a week.  I don't currently have transportation but may have soon, so until then we will have to meet here.  I am still in the closet with family and str8 friends but willing to come out for the right man. If your interested in discussing meeting, HMU.    Shot in the Dark! LTR?","Yeah, I know It's a shot in the Dark!  I am looking for a guy interested in a LTR!  Lets meet and see if we click.  I am Forty9, 5'four, one hundred and fifty pounds, with a little belly jiggle.  I have imperfections and expect a few from you, lol.  I do enjoy healthy sex!  I consider myself Versatile and very into mutual Oral. I don't really cook much(Microwave is my Best Friend) and not a perfect housekeeper.   I like baseball/Action/Adventure/SciFi/Fantsy books and Movies.  I don't drink a lot, just occasions/holidays/parties.  I don't smoke or do any drugs and prefer not to deal with someone who does.  I don't do 420, but I don't mind if you like a little 420 now and then.  I have my own place and I have a regular income.  I have roommates to help pay expenses. I am kinda a liberal and can hold my own in most conversations.  I have family I care a lot about and they drop in occasionally(they call first) and I have to be a Sitter a few times a week.  I don't currently have transportation but may have soon, so until then we will have to meet here.  I am still in the closet with family and str8 friends but willing to come out for the right man. If your interested in discussing meeting, HMU.    ",Shot in the Dark! LTR?,https://vermont.craigslist.org/m4m/d/shot-in-the-dark-ltr/6417986496.html,vermont,"Central,VT",12/8/2017 17:17,,,,36:41.8,CL1,105,1
"I am a verse bottom guy shaved smooth looking to swap massages but I really need some good hands to focus on my neck and back I also have sexy feet that love to be rubbed. I have oils lube and condoms if it gets to that. You must host please no married guys looking for a regular buddy, pics to trade :)    Massage swap","I am a verse bottom guy shaved smooth looking to swap massages but I really need some good hands to focus on my neck and back I also have sexy feet that love to be rubbed. I have oils lube and condoms if it gets to that. You must host please no married guys looking for a regular buddy, pics to trade :)    ",Massage swap,https://vermont.craigslist.org/m4m/d/massage-swap/6409987531.html,vermont,Richmond,12/2/2017 16:32,,,,36:47.2,CL1,107,1
"Looking for a chubby hairy bear for mutual fun I'm 38 5'11 Chub hairy bear myself please reply with a picture, what you're into, and your stats    Any chubby hairy bears hosting","Looking for a chubby hairy bear for mutual fun I'm 38 5'11 Chub hairy bear myself please reply with a picture, what you're into, and your stats    ",Any chubby hairy bears hosting,https://vermont.craigslist.org/m4m/d/any-chubby-hairy-bears/6398593215.html,vermont,Brandon,11/24/2017 6:43,,,,36:52.4,CL1,109,1
"Are you a Horny Bottom Guy ? do you like Cock and Cum ? DDF ? Discreet ? Like ANAL ?If so- please get back to me and I will stop by and give you a nice hard 6.5 inch cock tosuck and fuck...I am discreet / D/D free // Bi //  52 years old ... no BS  just some Hot / discreetman sex.....  just give me your stats -and tell me what you ""WILL"" do if I CUM over...:-)    I am out running errands lkng 4A Hot Bottom guy to give my load 2","Are you a Horny Bottom Guy ? do you like Cock and Cum ? DDF ? Discreet ? Like ANAL ?If so- please get back to me and I will stop by and give you a nice hard 6.5 inch cock tosuck and fuck...I am discreet / D/D free // Bi //  52 years old ... no BS  just some Hot / discreetman sex.....  just give me your stats -and tell me what you ""WILL"" do if I CUM over...:-)    ",I am out running errands lkng 4A Hot Bottom guy to give my load 2,https://vermont.craigslist.org/m4m/d/am-out-running-errands-lkng/6417627517.html,vermont,"So,Burl,surrounding,areas",12/8/2017 13:18,,,,36:58.0,CL1,111,1
"So far all I see are Cocksuckers , Queens who want to be men, Bitches who are afraid to drive any more than 30 miles,( I would have drove to meet them, But they had to be presumptuous so I said Fuck them, Save your gas and find a person more local ) W T F ?? Does anybody even have a set??? I want a young top 19 to 30 who is not afraid to FUCK HARD AND LONG! Be that guy or DO NOT WASTE MY TIME! STEP UP OR STEP THE FUCK OFF!!! ROFL....   MY PARTNER, HE SUCKS YOU + ME, YOU FUCK ONLY ME.Cocksuckers not needed at this time. ( you never know when your going to need a good blow job .. Cocksuckers make good friends)Queens need not apply. (nothing wrong with queens) Bitches .. Don't make me get out of this car)Fakes and fools Fuck off. ( Do not even think I have time for you)*Now even a person with enough brain cells that can fit on the head of a pin should be able to understand this post and what I am looking for*    WHERE ARE ALL THE REAL MEN?","So far all I see are Cocksuckers , Queens who want to be men, Bitches who are afraid to drive any more than 30 miles,( I would have drove to meet them, But they had to be presumptuous so I said Fuck them, Save your gas and find a person more local ) W T F ?? Does anybody even have a set??? I want a young top 19 to 30 who is not afraid to FUCK HARD AND LONG! Be that guy or DO NOT WASTE MY TIME! STEP UP OR STEP THE FUCK OFF!!! ROFL....   MY PARTNER, HE SUCKS YOU + ME, YOU FUCK ONLY ME.Cocksuckers not needed at this time. ( you never know when your going to need a good blow job .. Cocksuckers make good friends)Queens need not apply. (nothing wrong with queens) Bitches .. Don't make me get out of this car)Fakes and fools Fuck off. ( Do not even think I have time for you)*Now even a person with enough brain cells that can fit on the head of a pin should be able to understand this post and what I am looking for*    ",WHERE ARE ALL THE REAL MEN?,https://vermont.craigslist.org/m4m/d/where-are-all-the-real-men/6406376046.html,vermont,"NEK,VT,NH",11/29/2017 23:21,,,,37:03.5,CL1,113,1
"Let's dress up now! I am a 54biwm...6'4""...190...brn/brn...7"".. and a crossdresser. I have always wanted to dress up with a younger guy. Model clothes, share them, fool around, make out, rub and grind our panties together and see where that all that goes--just good ole fashion girl fun. I'm still seeking that person willing to dress up too, who is fun, young, good natured, and willing to explore things together. I've dreamed about doing this for a long time and am finally doing something about it. I hope you're the one and I can't wait to hear from you! Sending your pic gets mine. I can host and am available anytime you are. I know you're out there.... Let's do it-it will be a blast. Please use the subject line and type in CD for CD so I know you're real. I can't wait to hear from you. First timers++. long hair +++Drop me a line and let's make it happen    CD looking for a young and curious CD-let's dress together","Let's dress up now! I am a 54biwm...6'4""...190...brn/brn...7"".. and a crossdresser. I have always wanted to dress up with a younger guy. Model clothes, share them, fool around, make out, rub and grind our panties together and see where that all that goes--just good ole fashion girl fun. I'm still seeking that person willing to dress up too, who is fun, young, good natured, and willing to explore things together. I've dreamed about doing this for a long time and am finally doing something about it. I hope you're the one and I can't wait to hear from you! Sending your pic gets mine. I can host and am available anytime you are. I know you're out there.... Let's do it-it will be a blast. Please use the subject line and type in CD for CD so I know you're real. I can't wait to hear from you. First timers++. long hair +++Drop me a line and let's make it happen    ",CD looking for a young and curious CD-let's dress together,https://vermont.craigslist.org/m4m/d/cd-looking-for-young-and/6417042891.html,vermont,"near,burlington",12/8/2017 0:19,,,,37:08.7,CL1,115,1
"wanting a huge black cock to suck and fuck my ass, std and hiv free, private and discreet, i can host, the pic of cocks are not me    I am obsessed with huge BLACK COCK - m4m","wanting a huge black cock to suck and fuck my ass, std and hiv free, private and discreet, i can host, the pic of cocks are not me    ",I am obsessed with huge BLACK COCK - m4m,https://vermont.craigslist.org/m4m/d/am-obsessed-with-huge-black/6402003787.html,vermont,winooski,11/26/2017 20:41,,,,37:14.0,CL1,117,1
"lookin for a big cock, big shooter, to put a huge load or more in my mouth and deep inside my clean out ass, not a drop waisted :p, can host only, std and hiv free, no pic no play.    mmmmmmm CUM","lookin for a big cock, big shooter, to put a huge load or more in my mouth and deep inside my clean out ass, not a drop waisted :p, can host only, std and hiv free, no pic no play.    ",mmmmmmm CUM,https://vermont.craigslist.org/m4m/d/mmmmmmm-cum-m4m/6402004495.html,vermont,WINOOSKI,11/26/2017 20:41,,,,37:19.3,CL1,119,1
"looking for huge cocks for the best blow job to cum a huge load and to fuck my ass until you cum a huge load. I can only host at night, work during the day, std and hiv free. must have a huge cock, put ""CUM TWICE"" in subject line and have pic or no reply. must be clean.    satin panties and shiny nylons","looking for huge cocks for the best blow job to cum a huge load and to fuck my ass until you cum a huge load. I can only host at night, work during the day, std and hiv free. must have a huge cock, put ""CUM TWICE"" in subject line and have pic or no reply. must be clean.    ",satin panties and shiny nylons,https://vermont.craigslist.org/m4m/d/satin-panties-and-shiny/6402005098.html,vermont,winooski,11/26/2017 20:42,,,,37:27.6,CL1,121,1
Will be in Killington Sunday to Friday..went to school for massage and love giving men a Erotic Sensual massage.. ( free of course) Me very clean nice person ddf hiv- you be too.Have some nice oils for  you  to enjoy . You will enjoy my soft hands all over your body.. I do a great job.. you will not want me to stop..I am hung if that matters.. get at me with stats pic in first e-mail.. ( would love 18 to 40) but will massage men who love a great relaxing run down....at the Grand Summitt Hotel on the MT. alone..lets do this MEN!!!    erotic-sensual Massge in my hotel room grand Summitt at Killington,Will be in Killington Sunday to Friday..went to school for massage and love giving men a Erotic Sensual massage.. ( free of course) Me very clean nice person ddf hiv- you be too.Have some nice oils for  you  to enjoy . You will enjoy my soft hands all over your body.. I do a great job.. you will not want me to stop..I am hung if that matters.. get at me with stats pic in first e-mail.. ( would love 18 to 40) but will massage men who love a great relaxing run down....at the Grand Summitt Hotel on the MT. alone..lets do this MEN!!!    ,erotic-sensual Massge in my hotel room grand Summitt at Killington,https://vermont.craigslist.org/m4m/d/erotic-sensual-massge-in-my/6416667899.html,vermont,killington,12/7/2017 17:21,,,,37:33.0,CL1,123,1
Are you a older dominant man looking for a new guy to play with I am new to this ddf discreet looking to explore my inner sub if this sounds interesting send stats and location    Older DOM?,Are you a older dominant man looking for a new guy to play with I am new to this ddf discreet looking to explore my inner sub if this sounds interesting send stats and location    ,Older DOM?,https://vermont.craigslist.org/m4m/d/older-dom/6416491723.html,vermont,"Northern,vt",12/7/2017 15:17,,,,37:38.3,CL1,125,1
"Masculine guy loves getting topped good and hard also into sucking cock, and swallowing loads.  love to get down on all 4 and get topped taking it hard. Looking for older mature top guys who can host for a good time.  Bear types very welcome.    Looking for mature Top guys - you host","Masculine guy loves getting topped good and hard also into sucking cock, and swallowing loads.  love to get down on all 4 and get topped taking it hard. Looking for older mature top guys who can host for a good time.  Bear types very welcome.    ",Looking for mature Top guys - you host,https://vermont.craigslist.org/m4m/d/looking-for-mature-top-guys/6416478757.html,vermont,Burlington,12/7/2017 15:08,,,,37:43.7,CL1,127,1
"Have night off and I want to suck on your nice cock until you say stop. Swallow every drop, clean your cock good, lick and suck on your balls. I want to get fucked tonight. I have a nice tight clean ass and you can fuck me as long as you want nice and slow and easy. Very discrete neat and clean.    Thursday night off and I want to suck your cock and get fucked","Have night off and I want to suck on your nice cock until you say stop. Swallow every drop, clean your cock good, lick and suck on your balls. I want to get fucked tonight. I have a nice tight clean ass and you can fuck me as long as you want nice and slow and easy. Very discrete neat and clean.    ",Thursday night off and I want to suck your cock and get fucked,https://vermont.craigslist.org/m4m/d/thursday-night-off-and-want/6415838255.html,vermont,"Central,Vermont",12/7/2017 6:29,,,,37:49.0,CL1,129,1
I will travel 10 miles outside of Montpelier to suck on some nice young cock for as long as you want. I will swallow every drop. Lick and suck on your balls and massage them with my tongue. Very discrete neat and clean. Bring your buddies if you want I will do you all.    I want to suck on some nice young cock and lick your balls,I will travel 10 miles outside of Montpelier to suck on some nice young cock for as long as you want. I will swallow every drop. Lick and suck on your balls and massage them with my tongue. Very discrete neat and clean. Bring your buddies if you want I will do you all.    ,I want to suck on some nice young cock and lick your balls,https://vermont.craigslist.org/m4m/d/want-to-suck-on-some-nice/6415310914.html,vermont,anywhere,12/6/2017 17:06,,,,37:54.3,CL1,131,1
"looking for a man to have sex with. love to please a nice hairy man,love running my fingers through your chest hair as you play with my nice clean and smooth man pussy. love to give head and or get fucked safely.lets play my place or your place even in the woods,car ,i love man sex.like jerking .sucking ,teasing,playing with your cock,love it all.    smooth bottom looking for fun with  hairyTop men 50 & over","looking for a man to have sex with. love to please a nice hairy man,love running my fingers through your chest hair as you play with my nice clean and smooth man pussy. love to give head and or get fucked safely.lets play my place or your place even in the woods,car ,i love man sex.like jerking .sucking ,teasing,playing with your cock,love it all.    ",smooth bottom looking for fun with  hairyTop men 50 & over,https://vermont.craigslist.org/m4m/d/smooth-bottom-looking-for-fun/6408041347.html,vermont,,12/1/2017 9:49,,,,37:59.6,CL1,133,1
"looking for a man to have sex with. love to please a nice hairy man,love running my fingers through your chest hair as you play with my nice clean and smooth man pussy. love to give head and or get fucked safely.lets play my place or your place even in the woods,car ,i love man sex.like jerking .sucking ,teasing,playing with your cock,love it all.    smooth bottom looking for fun with  hairyTop men 50 & over","looking for a man to have sex with. love to please a nice hairy man,love running my fingers through your chest hair as you play with my nice clean and smooth man pussy. love to give head and or get fucked safely.lets play my place or your place even in the woods,car ,i love man sex.like jerking .sucking ,teasing,playing with your cock,love it all.    ",smooth bottom looking for fun with  hairyTop men 50 & over,https://vermont.craigslist.org/m4m/d/smooth-bottom-looking-for-fun/6410191312.html,vermont,,12/2/2017 19:36,,,,38:05.7,CL1,135,1
"I am looking for single black men (21-80) for friendship or more.  I am single, white, professional, 50s, and attracted to men of color for social and perhaps sexual connections.  Please live near Burlington.  Thank you.    Any black guys in Burlington?","I am looking for single black men (21-80) for friendship or more.  I am single, white, professional, 50s, and attracted to men of color for social and perhaps sexual connections.  Please live near Burlington.  Thank you.    ",Any black guys in Burlington?,https://vermont.craigslist.org/m4m/d/any-black-guys-in-burlington/6414151258.html,vermont,Burlington,12/5/2017 19:57,,,,38:11.1,CL1,137,1
"In Rutland and not single? Not getting enough from home? Or maybe single and not getting any action at all? I would love to help you out. Hot smooth twink ass, nice warm smooth throat with great talent and skills. Professional Rutland local and would like to deep this DL. Stop and go type thing; maybe become a regular thing. 26-six foot - 145- packing seven point five and average thick. Looking to be a sub bottom.    NSA bud?","In Rutland and not single? Not getting enough from home? Or maybe single and not getting any action at all? I would love to help you out. Hot smooth twink ass, nice warm smooth throat with great talent and skills. Professional Rutland local and would like to deep this DL. Stop and go type thing; maybe become a regular thing. 26-six foot - 145- packing seven point five and average thick. Looking to be a sub bottom.    ",NSA bud?,https://vermont.craigslist.org/m4m/d/nsa-bud/6414113611.html,vermont,Rutland,12/5/2017 19:23,,,,38:16.5,CL1,139,1
"I am on the DL, married and looking for a discreet friend. The title says it all. Age n stats not an issue. I used to like doing this as a kid with my friends. Open to most anything. I am in my early 40's. HWP Let's meet up ASAP. I love man smells. Hit me up now!    I Wanna sniff a dudes feet and pits NOW.....So hot!","I am on the DL, married and looking for a discreet friend. The title says it all. Age n stats not an issue. I used to like doing this as a kid with my friends. Open to most anything. I am in my early 40's. HWP Let's meet up ASAP. I love man smells. Hit me up now!    ",I Wanna sniff a dudes feet and pits NOW.....So hot!,https://vermont.craigslist.org/m4m/d/wanna-sniff-dudes-feet-and/6413801967.html,vermont,"Springfield,Chester,area",12/5/2017 15:27,,,,38:22.0,CL1,141,1
I am looking for a couple or 2 friends for weekly encounters a little about me I am married must be discreet athletic build nice tight virgin ass and nice cock new to this but very very submissive and verbal single dom can apply but two is better if there's a interest in hearing more send stats and commands lol    Submissive looking for 2,I am looking for a couple or 2 friends for weekly encounters a little about me I am married must be discreet athletic build nice tight virgin ass and nice cock new to this but very very submissive and verbal single dom can apply but two is better if there's a interest in hearing more send stats and commands lol    ,Submissive looking for 2,https://vermont.craigslist.org/m4m/d/submissive-looking-for-2/6413734344.html,vermont,"Franklin,chitteden,county",12/5/2017 14:44,,,,38:27.3,CL1,143,1
"I will suck on your cock till you say stop, swallow every drop, lick and suck on your balls. Very discrete neat and clean.    I would love to suck your cock and lick and suck on your balls","I will suck on your cock till you say stop, swallow every drop, lick and suck on your balls. Very discrete neat and clean.    ",I would love to suck your cock and lick and suck on your balls,https://vermont.craigslist.org/m4m/d/would-love-to-suck-your-cock/6413662725.html,vermont,Northfield,12/5/2017 14:00,,,,38:32.6,CL1,145,1
no strings married clean cocksucker all I want is a cock to suck. I love big loads the more cum the better. If you want more i'mopen to what ever. If you want a great BJ str8 or gay I;m you cocksucker. I really want to suck a big cock i'm interested is seeing how deep it can go love big cock    63 married cocksucker,no strings married clean cocksucker all I want is a cock to suck. I love big loads the more cum the better. If you want more i'mopen to what ever. If you want a great BJ str8 or gay I;m you cocksucker. I really want to suck a big cock i'm interested is seeing how deep it can go love big cock    ,63 married cocksucker,https://vermont.craigslist.org/m4m/d/63-married-cocksucker/6404124966.html,vermont,Swanton,11/28/2017 12:14,,,,38:38.1,CL1,147,1
"60yr old and horny, love to suck big loads, but will do most anything, married must be desecrate. looking for a regular playmate    vtpete","60yr old and horny, love to suck big loads, but will do most anything, married must be desecrate. looking for a regular playmate    ",vtpete,https://vermont.craigslist.org/m4m/d/vtpete-m4m/6413493939.html,vermont,Swanton,12/5/2017 12:18,,,,38:43.3,CL1,149,1
"get off on your pleasure!  hopin t meet a guy that lives alone  and enjoys bein serviced.   cant suck enough.  suck u, do some chores, suck you again.  Have you tell me what u like!  got a dirty bathroom that needs cleaning?  cock full a cumm?   Ultimatly  Hopin 2 find  ONE  guy 2 serve    hungry   cocksucker  sub looking 4 cock  and chores","get off on your pleasure!  hopin t meet a guy that lives alone  and enjoys bein serviced.   cant suck enough.  suck u, do some chores, suck you again.  Have you tell me what u like!  got a dirty bathroom that needs cleaning?  cock full a cumm?   Ultimatly  Hopin 2 find  ONE  guy 2 serve    ",hungry   cocksucker  sub looking 4 cock  and chores,https://vermont.craigslist.org/m4m/d/hungry-cocksucker-sub-looking/6405263776.html,vermont,Northern,11/29/2017 9:09,,,,38:48.6,CL1,151,1
